,0
C1=C2CCCO[C@@H]2CCC1,11
NCC1(N)CCCCC1,11
CN1CCCNC1=O,11
COc1ccc(N)nc1,11
CNC(=O)NC(C)(C)C,11
CCOCO,11
C=C[C@H](C)NC,11
Cc1[nH]cnc1CCO,11
C=CC[C@H](O)C(C)=O,11
C[C@@H]1CC[C@H](O)CN1,11
CC(=O)C1=CN(C)C=CC1,11
C=C(C#N)[C@H](C)CC,11
CC(=O)O[C@@H]1CCCO1,11
CCN1CC(C(=O)O)C1,11
CO[C@@H]1[C@H](CN)C1(C)C,11
NNC(=O)[C@H](N)CO,11
CCc1ccc(C#N)cc1,11
Cc1cc(=O)cc(CO)[nH]1,11
O=C(O)CNCC(=O)O,11
C[C@@H]1C[C@H](O)C[C@H](O)C1,11
CCN1CC1,11
CCn1c(C)ccc1C,11
CO[C@H](CC=O)C(C)C,11
COC(=O)C#CC(C)(C)O,11
C1C[C@H]2COC[C@@H](C1)N2,11
CCC(=O)CC(=O)O,11
NCCC1CCC1,11
NC[C@]1(O)CCOC1,11
Cc1ccc(N)c(C=O)c1,11
Cc1cc(CO)c(C)o1,11
C[C@H](CC(=O)O)C(N)=O,11
CO[C@@H]1CCNC[C@@H]1O,11
CCC#CCC=O,11
O=CCCC[C@H](O)C=O,11
C=C(C)C(=O)n1ccnc1,11
CC(=O)N1N=C(C)CC1=O,11
C=C(CC(=O)O)C(C)=O,11
C=CCOC(CO)CO,11
CCO/C=N/NC(=O)OC,11
CC(=O)/C=N/OC(C)=O,11
C/C(O)=C/c1ccccc1,11
Cc1ccnc(C(N)=O)c1,11
CCC/C(C#N)=N/O,11
C=CC(=O)OC[C@H](C)O,11
COCCc1cc(N)on1,11
CCOc1nccc(=O)[nH]1,11
CC/C=N/N=C(N)N,11
CC1=NC(C)(C)CCC1,11
NC[C@@H]1CCC[C@@H]1O,11
C=CCC(CC=C)OCC,11
C=C=C[C@@H]1CCC[C@@H]1C,11
CN1CCC(O)(CO)CC1,11
CC(C)CC[C@H](O)C(=O)O,11
CN(C)C1=NC12CCC2,11
COC(C)(C)CNC=O,11
NCc1nccnc1N,11
C/C=C/CC(=O)O,11
COc1ncc(C)c(=O)[nH]1,11
C=C(C)C1(C)CC1,11
CCc1nc(C)c(C=O)o1,11
CC1(C)CC[C@]1(C)C(=O)O,11
C[C@]12CCC[C@@H]1C(=O)C2,11
CCCC(CCC)CCO,11
CCO[C@H](C)n1ncnn1,11
CC(C)C(C)(C)C(C)(C)O,11
NOCCC(=O)O,11
NC(=O)N(CO)CO,11
CCc1cncnc1OC,11
CC1=CCC(C)(C)C=C1,11
N#CCCCON,11
C#CC[C@H](C)C(C)=O,11
C#CCOCC(=C)C#N,11
CN1C(=O)CC[C@@H]1CO,11
CCC(C)(CC)OC(N)=O,11
CC(=O)/C=C(\C)C(=O)O,11
N#Cc1cccn1CCO,11
CC(C)(CC(=O)O)C(N)=O,11
CNC(=O)C1(CO)CC1,11
CC1=CC(=O)CC(C)(C)C1,11
CNC(=O)NC1CCC1,11
CC(=O)N/N=C(/C)N,11
CCC1(C)CCCC1,11
O[C@@H]1C=CCCC=CC1,11
C=C(C)OC(=O)OC,11
O=CCCn1cccn1,11
CCc1cc(CO)on1,11
C/C=N/N=C/CC,11
N[C@@H]1CCCNC1,11
C=CC[C@@H]1CCC(=O)N1,11
OC[C@@H]1CCC[C@@H]1O,11
C[C@@H]1CCCOC1,11
Cc1cccc(ON)c1,11
CN1CCNCC12CC2,11
OC[C@H](O)C(O)[C@H](O)CO,11
Cc1ccccc1CC#N,11
CN[C@H](C)C(OC)OC,11
CC1=CC(C)(C)C(C)=N1,11
NN=C1CCCC1,11
CN[C@H](COC)C(=O)O,11
CC[C@H](C=O)[C@H](C)O,11
COc1ccnc(CO)c1,11
COc1ccoc1C(C)=O,11
Nc1noc2c1CCCC2,11
CC(C)[C@@H]1CCCCC1=O,11
CC1=CCC(C)(C)CC1,11
CCC(C)(CC)C(C)(C)O,11
C=NCCN1COC1,11
OC/C=C/c1ccoc1,11
CO[C@@H]1CCOC[C@@H]1N,11
COCC(CO)CO,11
Nc1ccc(/C=N/O)cc1,11
COC(OC)C1=CCCC1,11
O[C@@H]1CC=CC=CCC1,11
COC(=N)/N=C(\N)OC,11
CCC(CO)(CO)C(=O)O,11
OCC1=CC=CC=CC1,11
C[C@H](O)C(C)(C)CO,11
C/C=C/C[C@H](O)C(=O)O,11
CCC(C)(C)ON=O,11
NCC[C@@H]1CC(=O)N1,11
C/C=C(\C)OCC,11
O=C(O)C[C@@H]1CCCO1,11
O=C1C[C@@H]2CCC[C@H](C1)N2,11
C/C=C/C(C)(C)C(=O)O,11
C[C@]1(CO)CCOO1,11
CCC1=C(CC)C(=O)C1,11
CC[C@H](N)C(C)C,11
C1=C2C[C@@H]2CCCC1,11
CC1(C)CCCCN1,11
CC1=CC[C@@H]2C[C@@H]2C1,11
COC(=O)[C@@H]1C=CC=CC1,11
CCN(C(C)=O)C(N)=O,11
Cc1cnncc1CN,11
CO[C@H](C)C(=O)[C@H](C)O,11
C=C(O)OCC,11
O=C1N[C@@H]2CCCC[C@@H]1C2,11
CCC[C@@H]1CO1,11
CC1(O)CC2(CNC2)C1,11
Cc1[nH]c(C)c(C)c1C,11
O=C1C=C2CCCN2CC1,11
CO[C@@H]1CN[C@H](C)C1,11
C1=CCC2(C1)CNC2,11
Cc1cnccc1[C@H](C)O,11
O[C@@H]1C=CCC=CCC1,11
C=CC(=O)NC(=O)CN,11
CN(CC#N)C(N)=O,11
C1CN2CC[C@H](C2)N1,11
CNC(=O)CNC(N)=O,11
C#C[C@](C)(O)CC,11
CNNC(C)C,11
OCCn1ccnc1,11
O[C@H]1C=C[C@@H]2CCC[C@H]1C2,11
OC/C=C/c1ccncn1,11
NCCOC1CC1,11
COCC(=O)NC(C)C,11
CN(C)C(=O)c1ccoc1,11
COc1cccnc1N,11
C1C[C@H]2CC[C@@H](C1)N2,11
C=c1cccc/c1=C(/C)O,11
C#C[C@H](C)CCO,11
C=C[C@H](C#N)N1CCCC1,11
NN1CCCOCC1,11
CC1=CCCCC1=O,11
CC[C@H](O)C(=N)N,11
C[C@]1(c2ccccc2)CN1,11
CC1(CO)COCOC1,11
CCCC1OCCO1,11
C=C[C@](C)(O)C(C)=O,11
Cc1cc(O)cnc1CO,11
CC#C[C@@H](O)CC(C)C,11
C=Cc1ccc(OC)nc1,11
CONc1ccc[nH]c1=O,11
CC1=C[C@@H]2C[C@H](C1)C2(C)C,11
C#CC[C@](C)(O)C=C,11
CCOC(CO)CO,11
CC1=NCNC(C)(C)C1,11
Cc1ccc(C)c(C#N)c1,11
COc1ccnc(NN)c1,11
C1=CC([C@@H]2C=CCC2)=CC1,11
C[C@@H]1OCCN1C,11
CN(C)C(=O)C1CC=CC1,11
CCOC(=O)[C@H](C)C#N,11
COC(=O)C1(CN)CC1,11
C/N=C(\N)C(C)(C)N,11
Cc1cncc(O)c1N,11
CN(C)C1CCNCC1,11
CC[C@@H]1NCCO1,11
CCCC(=O)C(N)=O,11
C[C@]1(CO)CC=CO1,11
CC1=C[C@](C)(O)OOC1,11
CC(=O)[C@@H]1CCCN1,11
CC(=O)CC(C)(C)N=O,11
CCC(CO)(CO)C(C)C,11
NCCN,11
CC(C)CCC=O,11
CC(=O)NCCC#N,11
C=C[C@H](C)CC(=O)O,11
C[C@@H]1CCC/C(=N\O)C1=O,11
C[C@@H]1CCCOCO1,11
CC(C)CC1=CC=C=CC1,11
NCCOC(=O)C1CC1,11
CC(C)N1CC[C@@H]1C,11
C#C[C@@H]1CCCC[C@@H]1N,11
CC1=CC(=O)[C@H](C)[C@@H]1C,11
CN(C)C(C)(C)O,11
Cc1cc(C)c(=O)n(O)c1,11
CC(C)/N=C/C=N/C(C)C,11
C[C@H](N)c1ccnn1C,11
C1=C2OCCO[C@@H]2CCC1,11
CCC1(C(C)=O)CC1,11
CCCO,11
CCc1nccnc1C=O,11
CCNC1(C#N)CCC1,11
C=Cn1ccnc1CN,11
CC1=NN[C@H](C)[C@@H]1C,11
CCC(CC)(CO)C(C)C,11
C[C@H](N)c1ccn(C)n1,11
Cc1ccc(CO)[nH]c1=O,11
C=CCC[C@H](N)C(=O)O,11
CCC1(C)NN1,11
CN(C)C(=O)c1cc[nH]c1,11
CCOC(=O)C=C1CC1,11
NC(=O)[C@]12C=C[C@H](CC1)C2,11
C1CN[C@@H]2CC[C@@H]2C1,11
CC#CC(C)(C)OC,11
OCCNC1CCCC1,11
COC1=C(C)C[C@H](C)C1=O,11
CCN1CC(=O)N=C1C,11
CC[C@@H]1OC[C@H](C)O1,11
C=CCN[C@H](C)C#N,11
C=C[C@]1(O)CCC=C1C,11
CC(C)=C[C@H](O)C(=O)O,11
Cc1coc2c1CCC2,11
CC(C)Cc1ccncc1,11
CC(=O)OC(C)(C)C(C)C,11
CC[C@@H]1NCC[C@H]1O,11
N[C@H](CC(=O)O)C(=O)NO,11
CC/C(=N/O)C(C)C,11
ON1CCCCC1,11
COC(=O)NCCC=O,11
CCn1cccc1/C=N/O,11
CCOC(=O)NCC=O,11
CC[C@H](C)[C@@H]1CO1,11
O=C1CCC2=C(CCC2)N1,11
CC(=O)C1=CC(=O)CCC1,11
C[C@]1(N)CCCO1,11
CC(=O)N1N=CC[C@@H]1C,11
CC[C@H](C(N)=O)C(=O)O,11
NC[C@@H]1C[C@@H]1CO,11
CO[C@@H](C)C(=O)OC(C)C,11
CC(=O)[C@]1(C)CCOC1=O,11
C[C@H](N)Cn1ccnc1,11
C=C1CCO[C@H](C(C)C)C1,11
CCCC1(N)CCCC1,11
NC(=O)[C@@H]1CCCN1C=O,11
CCC1=C(O)COC1=O,11
CN(CC(=O)O)C1CC1,11
CC[C@H](C(=O)O)N(O)O,11
C[C@@H]1COC[C@@H]1CO,11
O=C1CCCC(=O)N1CO,11
COCCN1CCC(=O)C1,11
CN1C[C@H](N)C[C@H]1C(N)=O,11
Nc1cc(N)nc(N)c1,11
O=C=NC[C@@H]1CC=CCC1,11
C=CCc1ccc[nH]c1=O,11
C=C(C)C#C[C@]1(C)CO1,11
CCOC(=O)C(C)(C)C#N,11
O=COC[C@H](CO)OC=O,11
CC[C@H](N)C(=N)N,11
CNC(=O)N(C)O,11
COc1cccc(O)c1,11
N#CCC[C@@H]1CCCO1,11
COC/C=C/C=O,11
C#CC#CCCC,11
CC(C)N(C)N,11
CO[C@@H]1NC(=O)C[C@H](C)N1,11
Cc1cc(CO)ncc1N,11
COc1ccc(O)cc1,11
O=CCCc1ncc[nH]1,11
CC[C@H](N)c1ccco1,11
COCC1(O)CCNCC1,11
C=C1CC[C@]2(C(C)C)C[C@H]12,11
CCCC1COC1,11
O[C@@H]1OC[C@@H]2CCCC[C@@H]21,11
C=C1CCCNC1,11
Cc1cccc(C)c1C#N,11
CC1=CCOCC1,11
C#CCN(C)C1CC1,11
COc1c[nH]cc1OC,11
COC(=O)N1CC(C)(N)C1,11
CC(=O)OOCC(C)C,11
CCOC(=N)C1CC1,11
COC(=O)C1CC(C)C1,11
C=C1CN(C)C(=O)[C@@H]1C,11
CCC(=O)[C@H](C)C(=O)O,11
CC[C@H](OC)OO,11
C#CCC[C@H](C)C=C,11
CC(=O)O[C@H](C)NC=O,11
C1CN2CNCN1C2,11
C[C@H](O)Cn1cccc1,11
C=C1C=CCC(C)(C)[C@@H]1C,11
COC(=O)CC1CNC1,11
CN1CCNC(C)(C)C1=O,11
C[C@@H]1CCC(=O)CCC1=O,11
CC1(CCC(N)=O)N=N1,11
C[C@H](N)[C@H](C)c1cnc[nH]1,11
CC1CC(CC(=O)O)C1,11
NCCc1ccon1,11
CC1(CCC(=O)O)N=N1,11
CC(=O)/C(C)=C(/C)C=O,11
CNCC1(O)CCOCC1,11
CC1(CCC(=O)NN)N=N1,11
CCNc1cc(N)ccn1,11
C[C@@H]1CNCCCN1,11
CC(C)(CN)C(N)=O,11
C=C(C)C(=O)CC,11
C=C(CC(C)C)C(=O)O,11
COCc1cc(C=O)no1,11
COC(=O)Cn1ccnc1,11
c1ccc(CN2CC2)cc1,11
C[C@H](C#N)CC[C@H](C)C#N,11
NNCc1cnccn1,11
NNCc1ccoc1,11
Cc1cc(C)c(=O)[nH]c1C,11
C=CNC(=O)OCC,11
O[C@@H]1CCCOCC1,11
CC(C)(N)/C=C/C(=O)O,11
O=C(O)CCC1CCC1,11
CO[C@H](N)c1ccccc1,11
CC(C)(O)Cc1ccn[nH]1,11
NNCC1CCCCC1,11
COC(=O)Cc1ccno1,11
CO[C@@H]1OCCC[C@@H]1N,11
CO[C@H](C)[C@H](C)C=O,11
CCC(=O)OOC(C)=O,11
COCc1cc(=O)[nH][nH]1,11
CN1N=C(CO)CCC1=O,11
CC(C)(CO)[C@H](O)C(N)=O,11
CC(=O)OC[C@H](N)C(=O)O,11
Cn1ccc(C(C)(C)O)c1,11
CC[C@@H]1CCC(=O)NC1=O,11
C=CCNC(=O)OC(C)C,11
CC1=CC(C)(C)OCC1,11
Cn1cccc1CN,11
C[C@]12CC[C@H](CC1=O)C2,11
C=Cc1ccc(CO)cc1,11
C[C@@H]1CC=CC(=O)N1C,11
C[C@H](CNC=O)NC=O,11
OCC1(CO)CC(O)C1,11
CNc1cc(C)cnc1C,11
CC(=O)Cc1cccnn1,11
C/C(=N\N)NN,11
O=C[C@@H]1CCCCCC1=O,11
CC(=O)/C=C/C=C/O,11
CC(=O)N1CC(CN)C1,11
Nc1ccccc1/C=N/O,11
C1C[C@@H]2CN[C@H](C1)C2,11
C=C[C@H](OC)[C@H](C)O,11
CCc1ocnc1C(=O)O,11
COCCC1CC1,11
C=C[C@](C)(C#N)OC(C)=O,11
CC1=CC=NC(=O)[C@@H]1CN,11
CC(C)C(C)(C)CO,11
CC[C@H](C(=O)O)[C@H](C)O,11
Cc1ccc(=N)n(N)c1,11
C1CC[C@@H]2NC[C@@H]2C1,11
Cc1cccn(N)c1=N,11
CCN1CNC(=O)NC1=O,11
CCCC1CC(C(=O)O)C1,11
CC[C@@H]1C=C(C(=O)O)C1,11
Cc1cc(=N)n(O)cc1O,11
C[C@H](CO)C(C)(C)O,11
C[C@H]1CC[C@@H](C)N1N=O,11
C=C(OCC)[C@@H]1CO1,11
C=CC[C@H](C(C)=O)C(=O)O,11
CC(=O)[C@H](C)CO,11
CC[C@@H]1CC=C(C)O1,11
C[C@H](CN)n1ccnc1,11
Cc1ccn(N)c(=N)c1,11
CC[C@H](N)C(OC)OC,11
CCn1ncn(N)c1=O,11
CN(C)C(=O)n1ccnc1,11
C=C(C)CC=O,11
Cc1cccnc1NN,11
CC(=O)C(=O)NCCO,11
COC(C)(C)ON,11
C=C1CCC(C)=CC1=O,11
Cc1cnc(C)n1N,11
CON1C(=O)CCC1(C)C,11
CC/N=C/c1ccco1,11
N=C1CCCCC1,11
CN(CCC#N)N=O,11
CC(C)[C@H](O)C(C)(C)CO,11
COC(=O)c1cc(C)[nH]n1,11
CO[C@]1(C)C[C@@H]1C,11
Cc1cc(C)n(CC=O)n1,11
CN(CC(N)=O)N=O,11
C=NN1CCCC1,11
Cc1nn(C)cc1CO,11
NC1(CCO)CCCC1,11
CCN1OC(C)(C)CC1=O,11
CCn1ccn(C)c1=O,11
O=CNCCNC=O,11
CC(=O)C[C@H](O)[C@H](O)CO,11
CNC(=O)C12CC(CN1)C2,11
C=C(C)[C@@H]1C=C(C)C1,11
C=C[C@H](OC(C)=O)C(C)C,11
CC(C)=CCOC(=O)NO,11
CC(=O)OCC#CC=O,11
NCc1cncnc1N,11
C=CC[C@H](O)CO,11
CC#CC(=O)C=C(C)C,11
C1C[C@@H]2CNN(C1)C2,11
C[C@H](O)c1cccc(N)c1,11
CC1=NOC(=O)[C@@H]1CCO,11
CCN1CC(N)C1,11
COC1=CC[C@H](C)C1=O,11
CC1=NCC[C@@H]1C,11
N#C/N=C(\N)N(CO)CO,11
Cn1ccc(CN)c1,11
CC(C)(O)[C@@H]1CCNC1,11
C[C@H](O)[C@H](O)[C@H](O)[C@@H](C)N,11
C[C@@H]1C[C@H](O)CCN1,11
C[C@@H]1CO[C@H](C)CN1,11
CCCc1nc(C#N)co1,11
COC(C=C(C)C)OC,11
COC(CC(C)(C)O)OC,11
CC(=O)[C@H](O)CCC=O,11
COC(CNN)OC,11
CC1CCC(NN)CC1,11
CN(N)C1CCCCC1,11
C[C@@H]1CC(=O)N(C)[C@@H]1C,11
C#CC/C=C/C,11
OC[C@@H]1C[C@@H](CO)N1,11
CC[C@H](C)n1cnnc1,11
CCn1c(C)cccc1=O,11
C=CC(C)(C)OC,11
CCOC(=O)NC1CC1,11
C[C@](O)(CO)C(N)=O,11
CC1=CC[C@](C)(C=O)O1,11
CC1=CCCC1,11
CCc1cc(CC#N)on1,11
C[C@]1(C(=O)O)C[C@@H]1CO,11
Cc1ccc(CO)o1,11
COc1coc(C)c1,11
Cc1cccc(N(C)N)c1,11
CC(=O)c1cccn1N,11
C1=NO[C@]2(C1)CCNCN2,11
C=C[C@]12C=C[C@H](CC1)C2,11
CC(C)N1CNC(C)(C)C1,11
C=C(C)C#CCCC(C)=O,11
CCO[C@H](C)CO,11
COC(C/C=C/C=O)OC,11
C1=C2CCC[C@H](CC1)O2,11
C/C=C\OC(=O)CC#N,11
CCCOC(=O)NC(N)=O,11
C[C@@H]1CCCNCC1,11
C=CCCC(=O)C1CC1,11
COc1[nH]ccc(=O)c1C,11
C[C@@H]1CC=C(C=O)[C@@H]1C,11
CC(=O)[C@H](C)CC=O,11
C1=CCNCCC1,11
OCCNC1COC1,11
COc1nocc1CO,11
CCc1ccncc1,11
Cc1cccc(C(C)C)c1,11
OC1C[C@@H]2CC=CC[C@@H]2C1,11
OCCOC1CCNCC1,11
C#C/C(C)=C/CC,11
Cc1cccc(NO)c1,11
C#CC#CC(C)=C(C)C,11
CC(=O)Cc1cncnc1,11
C=CCc1occc1C,11
COC(=O)[C@H](O)CC(C)C,11
C[C@@H]1CC=CC=C1C(=O)O,11
CC(=O)C=C1CCC1,11
Nc1ccc(CO)c(O)c1,11
CCOC(=N)n1ccnc1,11
CCc1ccccn1,11
CC(C)=Cn1[nH]nnc1=O,11
COCCNc1ncn[nH]1,11
CC[C@@H]1NC(C)(C)CO1,11
CC[C@@H]1CC(C)(C)C(=O)N1,11
CCc1nocc1C(C)=O,11
CC(C)CC(=O)N(C)O,11
COC(=O)n1ccc(C)c1,11
CC(=O)c1cc(C)c[nH]1,11
Cc1nc(CC(=O)O)co1,11
CC(C)NNC(=O)CC#N,11
NCC1CCC(N)CC1,11
CCc1cnc(C)nc1,11
CNc1ccc(C)nc1N,11
C[C@H](O)[C@](C)(O)C(N)=O,11
CC[C@@H]1C[C@H](C)O1,11
CN(C)[C@@H]1C=C[C@H](C=O)O1,11
CCOC(=O)[C@@H]1C[C@@H]1C=O,11
C[C@H](O)[C@@H]1O[C@]1(C)CO,11
COC(=O)Cc1cn[nH]c1,11
CNC(=O)[C@H](N)C(N)=O,11
CCC(=O)C(=O)CO,11
COC(=O)[C@H](C)NN,11
CCCC1CCC(=O)CC1,11
COCc1ccc(C=O)o1,11
CCc1cc(C=O)n[nH]1,11
CCc1cnc(OC)nc1,11
O=C(O)OCCO,11
CN(N)C(=N)N,11
CCC1(O)CCCCC1,11
CC(C)C[C@H](C)[C@@H]1CO1,11
C[C@@H]1CC[C@H](CO)O1,11
CC(C)(CO)/C(N)=N/O,11
CC(C)N(C)CC#N,11
CC(C)Cn1cccc1,11
CO[C@@H]1CCNC1,11
OCc1cccc(O)c1,11
CC#CN(C)C,11
C=CC(=C)CC(=O)O,11
C/C(NO)=C1/C=CC=N1,11
CC(=O)c1ccc(N)nc1,11
COC(=O)/C=C(\C)C(=O)O,11
CC(=O)[C@]1(C)OCC1(C)C,11
CC(C)[C@@H]1CNCCN1,11
CC(=O)O[C@H](C)C(N)=O,11
O=C1CC[C@H](CCO)O1,11
CO/C(C)=C/C(=O)O,11
C[C@H](O)/C=C/CO,11
C1=C2CCC[C@@H]2CC1,11
CC(=O)CN1C=COC=C1,11
N/N=C(/N)NN,11
Cc1cnc(CN)[nH]1,11
CC/C=C1\CCCC1=O,11
C/N=C1\O[C@H](C)CN1C,11
CC(=O)C1=C(C)CNC1=O,11
CC1=CC=C[C@H](C)C(=O)N1,11
CO/C(C=O)=C\C(C)=O,11
N#C[C@H](O)CCCO,11
Cc1cccnc1C(C)C,11
CC(C)C[C@](C)(O)C(=O)O,11
CCOC(=O)C1=N[C@@H]1C,11
CC(=O)CC1CCCCC1,11
OCCc1ccncn1,11
CCOC(=O)C=C=NC,11
C(=C1CCCCC1)[C@@H]1CO1,11
C/N=N/C(C)(C)OC(C)=O,11
C=C[C@@H]1C(=C)[C@H]2CC[C@@H]1C2,11
C#CC(=C)CCO,11
CC(C)=CC(=O)C1CC1,11
CC(C)C[C@H](N)C(N)=O,11
C/N=C/c1ccccc1,11
O=C(O)C[C@@H]1CCC(=O)C1,11
CC(C)C[C@@H](N)C(C)C,11
Cc1c(C(=O)O)ncn1C,11
C#CC(=O)CCC,11
C=C(C)[C@H](C)OC(C)=O,11
CO/C=C/COC(C)=O,11
CO[C@@H]1C=CCC[C@H]1C=O,11
Cc1ccc(N)nc1C=O,11
CC(=O)[C@H](O)CC(C)C,11
CC[C@H](N)C1CCCCC1,11
C[C@H](C#N)N1CCOCC1,11
NCC(=O)NC1CCC1,11
CC[C@@H]1COC(=O)CN1,11
CCc1cc(NN)ccn1,11
C[C@](N)(CN)[C@](C)(N)CN,11
CCCOC(=O)N(C)C,11
C[C@H](O)[C@H](O)[C@H](N)CC=O,11
CC(=O)Nc1cn(C)cn1,11
C=C(C)C(=O)C(C)C,11
Cc1c(C=O)ccnc1N,11
CCOC(=O)N1CC(N)C1,11
CCNc1ccc(C)cc1,11
COC[C@H](O)C[C@H](C)O,11
CC(=O)C(C)(C)NO,11
CC(C)N1CC[C@@H]1CO,11
CCc1[nH]cnc1C(=O)O,11
C=C=CCCCN,11
CC1(C)C[C@H](CN)CO1,11
Cc1cnc(N)cc1C=O,11
C[C@H](CO)OC(N)=O,11
CN[C@@H](CO)C(N)=O,11
C[C@H](O)[C@H](C)CO,11
Cc1c(N)ccnc1C=O,11
CC1=CCCC(=O)C1,11
COC(=O)CNC1CC1,11
CCC1(O)CCC1,11
Cc1c[nH]c(=O)cc1C,11
C[C@@]12CCC[C@@H]1OC(=O)C2,11
CC(=O)[C@H](C)C(C)(C)O,11
CC[C@]1(C)CC(=O)C=CO1,11
CC[C@@H]1C=C1C,11
CNCc1cncnc1,11
C=C1CCCC[C@@H]1OO,11
O=c1[nH]cncc1CCO,11
Cc1cc(C=O)cnc1N,11
C=CCCc1cnccn1,11
CC(=O)OCC1CCC1,11
Cc1ccc(C(=O)NN)o1,11
C[C@H](O)C(=O)NCC(=O)O,11
CCc1noc(C)c1N,11
CCC(C)(C)OOC(C)=O,11
Cn1cncc1CN,11
COc1ccncc1N,11
CCC(=O)C(CC)CC,11
CC(C)C[C@H](C)N,11
O=C(O)C[C@@H]1C=CCC1,11
COc1c(N)n[nH]c1C,11
OC1(O)CCNCC1,11
CN(N=O)C(=O)NCCO,11
C=C(C)[C@H](O)C1(C)CC1,11
CN(C)c1nncn1C,11
CC1=C(C)[C@H](C)C(=O)C1,11
CN[C@H](O)[C@H](O)CO,11
C[C@H](O)CCO,11
COCn1ccnc1C,11
C[C@H](NC(=O)CN)C(=O)O,11
C=C[C@@H]1CC[C@H](O)[C@H](O)C1,11
O=CCCCC1CC1,11
CN1CCCC(=O)NC1=O,11
C=CC[C@H](C)N,11
COC(=O)C1=CCCC=C1,11
CCN1C(=N)N(C)CC1=O,11
N/C(O)=C\OCC(=O)O,11
CC(=O)[C@@H]1C[C@H](C)C1(C)C,11
NN1CCCOC1,11
CN1CCC(=O)NCC1=O,11
C#CCc1ccccc1O,11
Cc1c(N)ncnc1N,11
C=CCOC(C)C,11
C[C@H](N)c1ccccc1N,11
CO/C=C/c1cccnc1,11
CCOC(=O)[C@@H]1CCN1,11
CCOC(=O)/C=N/O,11
C1=C[C@@H]2CC2=CCCC1,11
O[C@@H]1CC=CCCC1,11
Cc1cc(N)cnc1C=O,11
COc1cc(=O)ncn1C,11
O=CCNCC=O,11
CCOC,11
C/C(=C/C(C)C)C(=O)O,11
CN(C)N(C=O)N=O,11
CN1CC(CC(=O)O)C1,11
C[C@@H]1NCC[C@H](O)[C@@H]1C,11
C1CC[C@@H]2ONC[C@@H]2C1,11
C[C@@H]1CNCC(O)(O)[C@@H]1O,11
ONCc1ccccc1,11
Cc1ccc(C=O)nc1N,11
CCN[C@H](C)C#N,11
C=C(C)[C@H](O)[C@H](C)O,11
C=CNC(=O)CC,11
CC(=O)c1c[nH]cc1C,11
Cc1ccc(C=O)c(O)c1,11
Cc1cccc2c1CCO2,11
C=C[C@H](OO)[C@H](O)CC,11
COc1ncccc1NO,11
C[C@@H]1CC(C)(C)CCC1=O,11
CC(=O)c1cc[nH]c1C,11
N#CCCNCCC#N,11
C[C@@H]1C(=O)CC[C@H]1CC=O,11
CCNCO,11
CO[C@H]1C=C(C=O)OCC1,11
CC(=O)OCC(C)(C)C#N,11
Cc1coc(CO)c1,11
CN[C@H](C)C(C)C,11
COCC(=O)OC1CNC1,11
CO[C@H](C)C(=N)N,11
C[C@@H]1CC[C@H](N)[C@@H]1N,11
CCC[C@H](O)[C@H](C)O,11
O=NN1CCC[C@@H]1CO,11
CCOC(CCN)OCC,11
OCc1ccc2n1CCC2,11
C=CC1=CCCC=C1,11
CC/C(C=O)=C(/C)C=O,11
CCC/C=C/C#N,11
COC(=O)[C@@H]1C=CC[C@@H]1C,11
CC/C(=C\C=O)C(C)=O,11
CN1CC[C@H](CO)C1=O,11
C=C(C)C(=O)C(C)=O,11
CCCc1cnc(C)nc1,11
CN[C@H](C)[C@H](N)C(=O)O,11
CCCC1CC(=O)C1,11
CC(=O)[C@@H]1[C@H](C)N1C,11
C=C(OC)c1ccccn1,11
C[C@@H]1N=C(N)N[C@H](C)N1,11
NOCc1ccc(O)cc1,11
CC(C)C[C@@H]1OC[C@H](C)O1,11
NNCc1ccnnc1,11
O=NN1CCCCCC1=O,11
COCC#CCO,11
CN1CCC[C@H](C=O)C1=O,11
C=C1CCC[C@@H]1C,11
C[C@@H]1C=CCCC1,11
C[C@H](O)[C@H](N)CN,11
CC1=CC(C)(C)CC=C1,11
COC(=O)c1ncoc1C,11
C[C@@H]1CCCC(=O)C1,11
COC1=CC(=O)[C@H](C)C1,11
CO/C=N/c1cccnc1,11
CC(C)C[C@H](NN)C(=O)O,11
Cc1[nH]cc2c1CCC2,11
C#C[C@H](C)CC(=O)OC,11
Cn1[nH]c2c(c1=O)CCC2,11
Cc1cc[nH]c1CO,11
Cc1c[nH]c(CO)c1,11
CC1=NC[C@H](O)CC1,11
C1=CC=C2CCC[C@@H]2C=C1,11
CCc1nccn1C(C)=O,11
CC(=O)/C=C/NC(C)=O,11
Cc1cc(=O)nc(CN)[nH]1,11
CCO[C@@H]1C=CCC1=O,11
N[C@H]1CC[C@@H](CO)NC1,11
CC(C)=C[C@@H]1OC1(C)C,11
COC(=O)[C@@H]1[C@@H](C)[C@H]1C,11
CCn1nc(C)nc1N,11
CC(=N)c1ccccc1,11
NC(=O)/C=C/C1=NCCC1,11
CC[C@H](C=O)OC,11
CC(C)/C=N/CC(C)C,11
C/C=C/OC1(C)CC1,11
CNc1nccnc1N,11
CCC(O)(C1CC1)C1CC1,11
C/C(N)=N\C(C)C,11
C/C=C/C(=O)OC,11
COOc1ccccc1,11
COC(=O)CCC1CC1,11
C#CC/C=C/CO,11
CCOC(=O)[C@@H]1CN1,11
NC(=O)[C@@H]1CCCOC1,11
